sent,received,amount,date
62,febc1fa1-6779-4ed8-8101-68984f3efd2d,c2692e04-7565-4145-8c16-5c3fcf24baf7,31.11,2022-06-28 06:37:33
63,78ae79ef-77e9-401a-aa75-54751d3ca37e,b48c1086-5889-42c4-897c-dad0075d1faf,10.41,2022-05-07 13:49:37
64,1bea6ca5-3257-4406-8e89-c7a51616523a,41c6af8b-fd0a-4fb1-a270-684fa8b56d2a,77.52,2022-02-09 02:35:56
65,302d832f-ea05-4026-950c-fd278cc07343,fd90e80a-4b86-4b89-9e28-65f04adee01b,84.05,2022-02-26 03:07:25
66,fb79c1f4-061b-4543-8bcb-0a0066468bff,07fcdfb9-da97-406f-bc2c-194b726c5a18,88.35,2022-02-26 16:33:35
67,231c1213-fbdf-47bc-a9ed-4ef5eca41c4e,e59f76f6-be9f-4c39-916c-abe4774d8ff4,35.7,2022-06-25 19:51:24
68,0dcbcfcf-8ef5-4494-9b57-fdb483fdc09b,f43560ac-77ea-4b49-819d-cbb0ed7481dd,74.25,2022-05-03 20:54:55
69,3bcff074-1bce-4194-9f8e-644bf4a83bba,88ab1f53-e93c-4944-816b-85341f70222b,60.2,2022-12-01 16:19:05
70,5a5f65be-e748-4944-b535-384145621185,cf317d87-e449-4784-a438-9c2869a18a08,18.48,2022-11-30 00:46:51
71,f648f3d3-5807-48b9-8ef6-b436cce8cb73,5be01d42-968e-408a-b42e-a5c776833dd5,81.7,2022-11-03 16:11:17
72,7402d225-8b38-4abd-a189-79976ee2549b,819238c2-df10-453f-897e-c0947bd3b37f,40.39,2022-04-25 05:18:43
73,dfe599f5-e87f-460e-ab33-9d0609de8246,61544eb2-4542-4551-9570-0f0bcc696e1d,79.42,2022-09-27 10:44:19
74,9cc0607a-106c-4a41-a194-ca16aff4505f,db5817ec-b0b5-4b67-b82f-9cbb7aa0c765,83.42,2022-02-19 21:09:43
75,8102ee88-2220-4ce0-bcae-99971b1c633e,0d06ab55-8773-4c81-bf0d-d8ab4152c879,51.27,2022-04-03 10:44:22
76,91563f92-f9c7-4640-9b25-79d730886875,fff651b1-b50f-4fb7-87ba-1eb842df8650,27.11,2022-02-11 22:48:53
77,5fb3745a-528c-480c-8f9b-dd62a2487c43,048a0b10-b4b8-4df0-945b-910048508ed4,94.68,2022-04-24 13:00:41
78,2d0f878c-7629-4b88-861a-00a23e01a302,180ac707-3860-42e9-ab45-c555375e3801,22.98,2022-06-06 02:30:59
79,1f34c602-15aa-4e57-8590-084baef8fe64,ba6a1561-8700-41de-9595-a7628d4b3e7e,28.69,2022-04-21 13:24:28
80,4307fd1c-d05e-4b0d-beac-d5f5130d00fe,8632af9e-39a9-4fc2-9906-9265b265fe11,57.42,2022-07-16 07:38:53
81,c075d510-767f-4969-ba61-7595adedd1bd,d434304a-2b8e-42a2-a317-4508807546b9,49.11,2022-01-06 01:15:53
82,55c26b48-fb05-45f5-a26d-cdf2d238406d,c3dba9f4-b5e2-47ef-b9be-8b2ecf60036b,29.74,2022-06-27 10:46:12
83,b5680b8e-39e6-478b-b23c-b71475a46c9b,fcb1095b-f99e-4630-92c8-ece3d2e8364d,85.75,2022-10-05 07:07:03
84,f6a1c11d-19be-405f-89e6-df604b4000cb,52421231-e685-4d92-adf2-efe42331f254,31.85,2022-11-26 13:43:03
85,97d00223-d78b-43a5-a680-1479087ceccc,dd5f1d59-d3e5-4943-82c6-f781815e4a43,50.69,2022-07-12 18:11:46
86,7d0372a0-f38c-405c-b38d-779481941934,a1137245-9a6c-4d65-b90d-9b27f8d96d6e,34.2,2022-03-23 05:13:43
87,e546157c-06c3-4575-b7bb-26a7e6fe4436,0c87fbe4-9655-464b-8d3b-b565cd1cb30d,56.94,2022-03-02 12:19:42
88,22d815f3-3f6e-4fce-9776-94a8dc3439ab,fd41fa8f-3f32-4707-9cad-553817e51d2d,68.35,2022-02-02 12:05:23
89,60206d11-b732-4a13-95d9-e899f2374a33,23a1b22c-0488-4b56-8be4-b355410af2f8,52.12,2022-11-25 09:49:45
90,d41bc716-907a-46e6-b2bd-993613ff3a5e,6de1aa75-2351-4d7b-9a2b-183e1a1aacac,48.86,2022-06-29 04:06:54
91,5b61379a-4265-45b3-b04c-230be4dc2c25,9a9fdd54-edfb-4d37-9294-33fc88b87643,84.81,2022-07-09 11:57:10
92,3ca3c987-53e1-4e53-9e73-88228b194694,4dd6c9d1-42f9-4cdf-92af-b4dd81433662,35.61,2022-02-26 01:31:31
93,6ee04270-2072-486a-a1c3-f0ed5d0c1208,3eb38180-0c73-4fa6-a29e-71fe30dc34f4,60.7,2022-11-11 22:02:52
94,5f6a60b7-be8c-4b73-a3d3-c9e65ea6beb4,bd582ab9-2cee-4c91-8efa-657445eb7f6c,56.97,2022-10-19 00:43:56
95,60675f96-f6b1-4807-bff5-d5922d9d6e24,193384f5-6bfa-4b8e-baa1-fb3635b0e031,84.68,2022-05-20 14:17:50
96,5a45e504-b753-40e1-b467-b7fc9f1152eb,e9c2185d-bb95-4683-882b-e542151c6cf7,72.05,2022-01-01 13:53:44
97,bc1375b8-a5ae-4191-83b2-1ab74c63f90c,7a6036e3-14cb-4ab6-917b-a6da340eaa9e,32.39,2022-03-26 15:03:11
98,11638a0a-c3eb-44ca-b803-71183c28eb06,715ea2fe-8634-455c-9844-c2562bedd80f,19.18,2022-02-05 06:54:25
99,1eea4edb-4f80-4668-bc3f-5fde2e2d0e06,d0620598-7313-43c2-bf4c-21b02c94f3f1,75.54,2022-12-24 23:12:52
0,a0615ce9-5197-49ee-97f8-40b27b8cb23e,24a5d8b6-17b7-4983-a431-69e04155efa4,36.85,2022-09-22 06:12:35
1,37d6096e-ce89-4eeb-b1e1-f7562101b174,db65cddb-6cdf-4f98-924b-645e8a9d3061,33.53,2022-11-03 05:54:10
2,162f201e-27ff-4de3-a860-1f74c4e893f6,ab71dd92-f156-404c-918f-998bc830ac4a,34.43,2022-04-20 17:19:06
3,586fe492-ffc1-4f7e-9f65-25acc47740df,be0b0868-6896-4f31-aadc-ed633f08c9fa,19.49,2022-03-06 08:00:29
4,2f1a634c-8cdc-4fca-bb76-4c010db05288,85025115-c1b4-48da-a0a9-7982c7ec38fa,15.84,2022-04-14 10:38:07
5,581c720b-7dc1-425b-81ac-b07810745906,ebaf382a-ded6-4ea0-ae53-1ed5faf37bd6,22.49,2022-03-01 02:46:53
6,1dad62d5-dec8-46f4-a7f6-4cb2f3eb6c45,cfbdf801-0a5c-41af-bde8-a5d88d8ec38e,45.35,2022-06-25 10:11:16
7,394fd5a4-7f38-4dda-95bb-662adfb74e13,c19974fb-5f49-4205-8b94-8bb9c6250e08,93.01,2022-11-24 23:16:20
8,5db698a9-70a6-4910-9cae-f696e94ea3f3,f6ffbc69-5a7c-4785-a3eb-93769b1d85c4,63.31,2022-01-04 05:02:16
9,70570fc5-a4d6-4084-b741-5071cda9e560,7ec12914-6939-467b-9a97-0184239e76e0,14.33,2022-05-20 00:59:33
10,00ebb30a-c709-45c9-bc87-9349dd04e1ae,4dc6a106-7e60-4c6a-9fbe-de07f5c90ab1,55.33,2022-04-24 10:28:57
11,922f6fae-bf0a-4dd3-9cde-ef5fa1e07ad5,fcb1095b-f99e-4630-92c8-ece3d2e8364d,18.33,2022-04-01 12:53:39
12,02292e65-fec8-40bc-99bd-550ff33a4cab,4e615a08-0830-4734-92d7-e6f8470fc128,98.88,2022-05-06 02:28:25
13,12587c98-5892-4d94-b092-c05466841bcf,28736002-bd3f-40df-909c-19d1d1c0abdc,57.77,2022-01-20 01:38:58
14,031f71f5-cea5-4cc4-be47-1c4f5882c643,915f5777-3768-4245-b099-82e3e9ee8959,95.77,2022-02-17 21:53:43
15,dbbd69a7-6fbe-4c00-8255-77c28a36713a,e0be22ae-33e9-48f4-be9e-fb90690aa293,72.11,2022-10-26 13:48:30
16,9bd5b602-3abc-4469-8de7-2812177c8107,3016669e-936e-4cf6-866f-3b3bd072d90f,65.27,2022-11-10 18:03:20
17,4057e4d6-655a-483e-aabc-6dabfb8caa46,17cce20b-8b13-4e2b-bc83-d4e387cb75ae,48.0,2022-02-17 05:15:11
18,84e1bc88-32ba-4557-8bc9-aacf77c8a94c,d3c5021c-a1ca-48d6-a080-21740f96ec68,33.87,2022-01-31 02:22:58
19,204e0045-1474-447d-bb83-669082664dec,6c750e6e-d42c-4687-bf77-c8a1d142c7d7,77.99,2022-10-18 13:16:30
20,2d7ae080-963d-4722-9841-f273fb87390f,650dc99e-5dc7-49c9-982e-0e741506f3c1,16.02,2022-02-07 23:49:39
21,7f10cda1-57ea-4cfb-aa12-2d850d659409,5a0fbfa3-6325-43be-a126-f698ebee57c1,10.33,2022-08-26 15:42:50
22,8bce86e5-6fa1-4ceb-9b06-e80e9cd1ec72,2fd83c5f-e698-4fc5-9eb8-eeead2a66ad7,59.76,2022-05-07 19:34:39
23,787c1deb-a13c-4f69-a2e5-68813722e126,5fe399ff-4486-44a6-b251-30ff28c213b6,20.13,2022-03-01 17:07:26
24,1e31f21a-a8a0-4d0b-a000-a11843664966,73233e17-4d53-4364-8e0d-f88ba43e3f80,64.33,2022-06-01 18:06:01
25,b165135f-27e6-4a60-b29f-b6d3d112a0a4,bb1f6c08-ba38-440a-bc73-0a076231890e,73.69,2022-12-20 05:05:38
26,40ca729f-868b-4a39-8b55-82329a902b02,0c4711cf-befc-4c6e-981c-bca860e9f9e3,64.85,2022-01-11 07:37:25
27,256be72c-722e-4057-9fa6-8f76da01d22d,b38ad17b-c55d-433a-9ba0-ed82f063ff99,70.07,2022-03-07 12:33:47
28,87aad8b6-7e4e-468e-9053-bb22ab05d2b2,4c6abba2-76e5-466f-b27d-c16dfcb97bf9,72.1,2022-05-11 21:44:45
29,0d04cbdd-864a-4ca5-8b0d-f9beaf03510b,c5e5f9fa-8164-46ae-850e-6177df00e0d0,61.53,2022-12-05 15:23:15
30,bce60772-e12a-4d94-aa47-e29eb3b922c7,e0be22ae-33e9-48f4-be9e-fb90690aa293,40.74,2022-05-03 18:30:25
31,4e92c185-361a-4424-93b3-95e6480b5c1b,6d6c3153-1d95-40f0-bf7c-0eac8ce975df,48.05,2022-01-16 04:28:42
32,6652d841-243c-4bca-8f3d-ac076f25f35e,e60c505c-49e2-410a-a6ef-a0307eba14f5,43.93,2022-06-13 08:31:59
33,10ecb37d-91fb-4bcb-a385-14197d158080,11f80794-5789-40fc-8dc2-575de8ba6393,39.9,2022-04-08 13:24:00
34,60b964a8-3203-4e97-8813-237b7aeb258f,9c24e025-2b50-4450-8cf5-22461c9d96ed,37.41,2022-01-10 14:03:16
35,c9e56871-eaac-4e96-b87b-b0bcfa4f478a,1a03a6ed-6119-47e7-af65-8de14872a3b2,83.85,2022-10-25 05:30:41
36,e8be38f7-8123-44ea-a904-c63d469b85b0,ffe88ed2-0248-4e4a-bc2e-219653c9e29c,62.55,2022-04-14 08:33:37
37,1af1c795-7446-44a2-9109-5c194d12f922,dfc1a549-5407-4d21-a2fc-afa940a8f7ce,68.55,2022-09-11 13:41:35
38,ebec014c-ae0b-4418-b607-3d19cfec597f,3f4a46c6-b73f-4eb1-8080-bed7d1f39822,97.36,2022-06-17 20:16:48
39,5acae103-e413-4033-bef9-b7552bf078bf,4655fa65-46f9-458f-81e0-3db2042f227f,96.03,2022-10-03 09:46:56
40,bc461582-7feb-473a-99b0-0027871f1df4,18da42aa-d54e-42be-9f4c-0f07966ac70b,25.23,2022-07-15 17:51:37
41,10340fe5-74b5-41ae-ba39-30edea9d72c2,f6ea45cd-278a-47d3-8147-c8bb1dec5b84,55.62,2022-11-12 11:11:22
42,92e16512-4957-4c8e-bb18-5ccbf6771e3b,6aed9c36-5d7d-4c61-b6e2-26a41cb92aa2,85.65,2022-07-13 17:09:23
43,8e51a9cd-7aaf-4455-8bad-78b88b699b71,2bcc5c8d-e793-4df6-aec2-b3985d29a892,98.44,2022-02-28 21:07:01
44,0cbb9b82-6e14-44a0-83dd-5f3c316810c9,a0015467-b5a5-4699-a687-c2927e3c75fc,23.92,2022-02-14 07:54:26
45,79c78159-4bf8-4c3f-952c-f818b421e420,37f62fc4-b516-4a4f-8c79-7a55957a63b3,58.95,2022-06-29 17:48:29
46,51698a28-52de-4858-8d58-b68e9d68b205,ec469bfb-8164-4578-a0d7-f480cad40f8c,82.61,2022-05-19 23:32:09
47,eddbf80a-b0e6-4834-897b-a1855aa6fcd9,a4923e94-c7be-4c96-8e1e-62770f3800fb,38.92,2022-05-28 20:13:38
48,65d70d48-3a19-4323-8bb4-950ac859d6ce,e9c07ccc-eb42-4e9d-85db-3293a0a206c3,21.76,2022-06-18 14:51:56
49,7bd26c23-bdf1-4ce3-9863-5f3cb99fdf9b,f6420df4-6b8d-4ada-b953-c512a00b29e0,99.34,2022-11-20 17:35:09
50,94d39aa6-9a1b-47a2-8fd5-a0ef29598eeb,8323e14f-52aa-4f76-bb7b-485c2fdd4530,98.7,2022-01-18 01:54:06
51,decd7c9c-ca0b-465c-840c-2399f340668f,49ebe74f-fd03-4bf6-9332-a851d828bc6b,96.85,2022-10-27 11:00:30
52,9b35cf94-a301-4056-95c4-4c25c86d5f5d,6d55a37d-c1f7-480a-8981-662c7c4d26e8,55.9,2022-02-11 05:03:21
53,b276e72b-3546-4520-9c0e-3bf00b46410b,e9a188a5-ffe0-47bb-b1a3-d9511bb78237,84.15,2022-08-19 03:21:59
54,153bf84b-7155-468a-8852-e042740d6136,4655fa65-46f9-458f-81e0-3db2042f227f,95.47,2022-09-30 07:46:18
55,2ee8366f-b193-4d18-9b2a-7c71cb6f81f9,13c78889-d0af-4120-ba54-5824aecb1464,36.32,2022-11-13 10:26:37
56,7f4bd983-a6b9-4964-a666-40330fb60100,1fc558c8-c8fe-4cfd-ada4-14a0251be6f0,41.96,2022-10-19 11:34:29
57,040e93f2-7899-4da7-ad09-1fb96ac99869,7ec4cc97-cd98-4956-b53b-76f969f07709,70.5,2022-11-18 08:49:22
58,7d94ca31-695c-46a6-a9d9-58745be47b77,ac08cc26-4bf2-4947-9286-42447a9a4ad7,25.5,2022-11-28 21:50:12
59,61ee4db5-b6bf-4dda-a319-3aac2780be7b,b8341b40-360f-45f8-b75c-0c26fbf13db3,81.91,2022-03-27 07:47:30
60,4057b144-f4a3-4253-bf89-b1681129d04c,5a095bc1-f695-4a6a-b90c-726f33b94b1a,42.12,2022-01-28 08:14:22
61,4af6a7ab-223e-4540-9448-11fc8e4e4b6e,89d92937-f641-465a-936a-4db153c118b9,17.65,2022-01-24 14:24:59
62,91f1e6d5-8828-4b2c-89ab-fd823035b267,240a0331-d805-4414-bb07-2300813bcbc2,94.35,2022-08-20 19:18:00
63,944e842f-7422-449c-b905-8c5ace5a3af0,d6f5d7c0-5ca7-43d4-98f5-73e5454d9a4d,26.01,2022-07-16 23:42:37
64,06f469d6-9dfa-436d-bea5-3dbaeafd1473,ddf42967-572b-44f6-98ad-d44215ef7e2d,99.27,2022-07-24 15:01:16
65,a9969049-d65a-4cda-a802-0fef63afa8da,0c58963a-c97d-47ed-a45a-932854e672e0,26.24,2022-10-05 15:15:01
66,05bac1e3-2f8b-429a-b5bb-9f6fe4a2c6bd,b22ccae9-8fc6-49de-8ff7-51d9cd3dd280,33.62,2022-09-11 06:49:13
67,08ac243d-705a-499b-a3f3-0f7d1b9172ae,18359aab-8e1b-4038-8a78-c245b5c6358c,23.55,2022-05-15 07:30:09
68,31493aa9-235f-4a2f-8721-34fe89c5b724,5bda74d7-cba2-460a-9938-232cf6e6c50d,33.67,2022-11-11 15:43:39
69,3c9778a5-78e3-4c92-a0c6-8de6ade603ca,d8518152-a0d4-4b6b-8912-fdbf43fb50f5,81.79,2022-12-18 19:34:53
70,9e18be14-99df-47dc-be11-40ec6ec0306f,3c837241-d7f0-4a6c-bfec-aac6537b84bf,67.16,2022-07-28 14:50:11
71,6df49c9c-e81e-4fbf-990a-f6fbaa2069d6,b0c61228-c3ea-49ab-989c-742ab81f5bca,69.71,2022-08-22 05:17:54
72,4cc11321-979d-4dac-b113-de49ce6309f3,97b09be8-b3d8-4c0a-bd20-eafe922f9b0c,20.34,2022-04-20 09:12:22
73,3d8d2c5a-3d1b-49dc-9ad9-55e4a5c8681a,01656f94-eaf0-484f-876a-224af842dba0,17.76,2022-05-20 06:34:03
74,91d86078-0695-4287-97be-1acfa0b7815d,d2026a36-436e-4e20-9427-56f4f1d98195,94.95,2022-01-16 22:50:50
75,20f6058e-e9c9-4026-952d-1af8f306fc2f,99bbc157-c845-4bf6-839b-f8707e48ad32,38.65,2022-12-07 19:09:19
76,8840ea4b-b8da-427c-9e93-5cb79784f4a3,2a46185b-4fd7-43e8-9dd1-6530f419fdb4,11.94,2022-08-02 12:53:44
77,eb941dda-f518-4385-80ef-c52402f9815f,a6ee0935-4c54-47cb-8652-fab759ed212a,70.62,2022-10-13 11:28:49
78,8f3886fe-09bc-433c-a64f-5eca6de78e34,0763c4eb-23ac-49c2-a798-806e4dca9474,86.67,2022-04-08 08:11:04
79,73310dc6-01a4-43c2-a586-7dabb1085d59,819238c2-df10-453f-897e-c0947bd3b37f,44.25,2022-08-24 01:27:40
80,85a78f0b-6ffb-4b31-9be1-ce6fb88a163a,3eb38180-0c73-4fa6-a29e-71fe30dc34f4,69.49,2022-03-13 23:33:57
81,75000ace-d274-45a4-9664-34cfcbf86136,db5817ec-b0b5-4b67-b82f-9cbb7aa0c765,52.07,2022-09-28 19:34:24
82,845ebd30-faa5-42cb-a212-46ad5e77dae0,a388df78-6fba-43ae-b8c6-caeca8128c64,37.26,2022-04-01 09:41:53
83,57adb6b9-1815-4949-909e-855c91ed33e0,f9276b18-065f-43b6-8ac4-9156a22d807f,99.8,2022-05-11 22:15:49
84,ba3efa0e-7f10-4271-ac3f-2ff259ca4c41,e67b7d7b-8b8f-4fb6-b0a4-a9d7f21595fb,39.73,2022-05-25 18:44:25
85,78b55f18-ae9b-4861-a070-a6a63dce8ae9,ee509e6a-4ca5-479b-8805-04ea21d7333c,63.81,2022-06-27 01:50:01
86,9a8c5748-4f3b-4c40-9b45-00fe7cef7c22,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,84.36,2022-12-06 17:56:58
87,a21b7746-82a1-4e31-8bae-23b035a9fad1,a98d4967-7926-4b30-94a9-f4f6ad6c654a,31.79,2022-12-23 12:36:03
88,a3355797-7eca-48f0-b617-d1fc6a03dd2c,0c9fe572-8699-4a81-b984-ed39a59f1a52,90.45,2022-04-25 16:04:38
89,3796e7ee-d84a-4d05-8bce-dbdd63065052,a88351e4-492c-46ea-a89b-e5beeaaca283,67.06,2022-02-10 15:19:50
90,5a07b695-3feb-4480-ba67-ff26ffb2f7bf,6418cb37-c5cd-43b3-a2ed-7022d7db0c1c,45.15,2022-12-21 11:53:34
91,b0e23c47-a498-4841-b19d-0cf1ff9a2428,90cd3b80-a9f5-4784-8aa3-977e2b982865,19.77,2022-04-19 04:57:14
92,7210f0eb-fcc6-4403-a340-977e57e62fb6,3719aa8d-8d26-4be5-b020-617d3a25f9ee,23.26,2022-04-11 19:48:16
93,404bf4bb-6843-4674-8233-c7f3360b7ae4,a0015467-b5a5-4699-a687-c2927e3c75fc,63.17,2022-10-04 02:58:10
94,379419a0-efa6-423c-be81-2215b97ff06b,240a0331-d805-4414-bb07-2300813bcbc2,64.86,2022-10-07 23:34:13
95,addd6347-f544-4ef2-b64e-01cabe196dae,a65c323a-af26-4a30-a2cd-813cfc402fab,88.89,2022-01-22 16:34:18
96,9d0c1c59-6a96-4eaf-a9c6-0307d6ef2ffb,adb5e08f-277c-40f4-baf9-558d45f41d20,99.0,2022-11-04 03:44:11
97,2d74ab08-7dab-4754-b889-587ccafb1501,13253cbd-5b14-4188-9fc3-ebf123b6a607,73.34,2022-03-28 03:18:09
98,f39126ad-bf30-4e90-ba23-8f7841f04f5b,c6c029b1-7c6e-4f1b-8c87-bffe18863148,64.86,2022-04-02 02:45:42
99,1525939f-b481-48e2-9710-05a0d581ac87,58bf1210-dfb2-40df-a2a4-727ca7b1cf3b,10.53,2022-04-01 19:03:12
0,806f0a20-c43b-420d-b5d1-6c7f08d9044c,4bba9cab-070c-4580-9b34-648a44b35a0f,58.14,2022-05-14 00:46:13
1,31270f11-39fd-476a-8457-6a4ecfa5db68,33f1797b-d04c-44a3-a093-3e9be017ccaf,97.48,2022-02-16 09:33:28
2,ee2a7f3a-db8f-4d74-81a2-76f91ec97246,1e42423d-79f0-4fe8-829a-4b0317106c5e,53.87,2022-04-27 05:00:40
3,2073cb32-e21e-46e7-a273-8c4127f4999b,8f9a98bf-d925-4adb-b947-abe80d95d937,37.85,2022-04-28 01:12:27
4,0451346c-c500-4bc7-a1e7-86ef071ca512,22d20cf7-cbf3-444e-9f8e-6e7a1102f293,50.45,2022-02-08 00:19:32
5,e87c62d7-657e-40d2-a30c-18a14142e243,9490de50-47e1-4aed-bbaf-a8e765dded65,48.81,2022-10-04 15:31:42
6,e7460f7b-5939-4d01-a032-8b2cf19285b1,e364329a-84f8-4d0b-899d-41d1c394a036,60.44,2022-08-17 23:29:03
7,8b264c14-20ff-43a7-907a-56a9ca0e66e1,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,83.34,2022-10-01 10:41:13
8,08a75158-5ce8-4f00-8f6d-862c3b52c267,e1885ab5-bc83-483d-8030-7169e87da807,21.01,2022-09-07 09:20:58
9,f6dafc78-79b4-4683-a015-55f38ce8fae3,b5e7cbde-ac92-4495-b658-3b0fe12c7640,81.65,2022-06-05 05:21:07
10,2c2c1ed5-a5f8-47a0-8915-eb718466b0fc,89d06d25-6dc8-4917-9260-1288ae373466,22.8,2022-08-16 17:49:08
11,0b309e2b-8729-45b2-b803-15b4f6a2b00d,6872e9d3-71fc-4cf6-b75c-84ba535e9b89,51.79,2022-06-10 05:14:04
12,d1218e15-019f-4285-b1e6-e00c6431537c,5c862efd-d04b-44da-802e-63462b178bb1,82.71,2022-07-25 06:44:14
13,b1cf4535-8ccd-44b1-964f-cf7d0ed6eb14,c2eec2cf-2659-4875-b0b1-9c4c36359cda,95.96,2022-06-02 20:07:33
14,4037090a-b8ef-4969-b3e2-3f687f95d29e,52cf379e-2cc1-41e8-a14b-3800b219d2e8,77.08,2022-05-19 16:57:57
15,311f116b-bf5f-4b18-b6e2-50283a54b9d4,4dc6a106-7e60-4c6a-9fbe-de07f5c90ab1,45.75,2022-12-29 22:37:57
16,e92ec16c-633f-4ad4-adf8-ac48ee7d6cc3,08728979-a6b4-45b7-887b-67c31c518b5b,92.92,2022-07-25 22:46:17
17,ada9ad0d-057a-494b-9e46-2707e0cee170,a0e9f39f-d246-4556-aef1-f3a25cce6c5b,61.24,2022-01-16 12:24:07
18,ff36cc24-d45c-4347-b75d-980087061325,a6ee0935-4c54-47cb-8652-fab759ed212a,33.66,2022-07-22 16:22:35
19,c5d09b44-8f1a-43ea-a9c3-d64527b945da,7ec12914-6939-467b-9a97-0184239e76e0,32.13,2022-10-31 04:51:35
20,adbf0bdd-d290-4407-8e6b-8f1439179bd5,3de2aaf7-e86b-4cec-a773-646655da37b4,95.0,2022-08-21 17:40:06
21,7515374c-8efb-4d8b-a001-8cd5efac0c0f,48aa3cc1-3a27-455d-a841-13b7ee7742ac,67.16,2022-08-19 04:08:53
22,80212778-4d54-4b86-9c2d-653095cc09a8,be5b4c29-51a9-4a64-a03e-5a4a254feaa7,67.84,2022-02-14 06:43:13
23,e1a0123b-2d25-492a-a9b7-19d693ad3084,5f53b8d5-c08e-4e4b-bc24-2704433172c4,36.48,2022-02-21 20:26:27
24,09972d15-0613-499e-b5a8-d538003dc4e8,b9c16159-bdb2-4663-a947-e3053acddace,79.76,2022-02-10 01:30:41
25,e9a71d30-ff19-4b77-8b75-40c6c1a72b37,ec7a00a2-3f99-461c-ad46-ee3bd4cdc346,60.61,2022-11-16 00:46:11
26,81a6124b-8e1d-4aa7-910a-b161c2182f6f,74c88553-28fa-409d-9d12-2fbd18e0ebf8,86.82,2022-01-17 07:05:08
27,131d9fcf-48be-442e-bbe4-937fa7548a3c,154e85fc-2fae-4461-87ac-9a28035bf6f7,81.0,2022-03-08 04:42:27
28,631dca75-3e28-4a6a-943e-1f6674775e3a,4a3763bc-715c-4ad0-b6ec-196319c83495,85.11,2022-03-04 06:35:44
29,b7fdc849-46d8-4d35-ad94-15683d5ed710,b934c6ba-8490-4456-ad5d-5b1286934e0f,92.87,2022-08-29 16:29:11
30,a9d1d43b-c2d6-4155-8087-04f6b188041d,7a6036e3-14cb-4ab6-917b-a6da340eaa9e,19.81,2022-10-12 17:46:06
31,afc23a3f-c308-4a00-865e-65a91e886f74,f357731a-73aa-4063-bc36-7151256ecbba,59.01,2022-12-09 10:14:56
32,486c28cd-4344-494b-9a5d-d18a5b804c3f,42d36ec4-c47d-45ea-ad5b-5f9cafe372d8,35.44,2022-02-17 07:43:20
33,8c0a5434-b68e-49af-b2e9-9828ba04a0eb,650dc99e-5dc7-49c9-982e-0e741506f3c1,29.88,2022-03-23 16:24:12
34,21158f8f-eaa4-40e4-996f-05dc93820135,61544eb2-4542-4551-9570-0f0bcc696e1d,82.01,2022-08-31 12:22:52
35,57919135-15e4-4a61-adb5-1c40b8e368ac,40594a7c-dcfe-465f-9ce5-3c1e24774d31,94.09,2022-06-16 20:40:41
36,509a0fdb-06d6-40bc-9051-40c4ff823096,3afcf941-f1a5-4460-a78b-15b2cb52a281,36.71,2022-10-05 00:47:28
37,a20bab6b-4091-40b5-af16-8a00f1428292,51681ffd-04e6-4d74-a83a-a08e7b20085f,81.71,2022-04-05 04:06:55
38,75dcbc3d-5fba-4dbc-aa58-e9ab6e93615f,c2d157fd-a198-4ee7-b84e-f112e2f9a664,85.29,2022-04-16 23:52:43
39,4d01a672-56c7-4821-8fcd-f61619b349ab,8e0e4f25-26fc-4fa4-9eed-6fcf9a34c01d,81.13,2022-12-20 19:50:26
40,52475334-947d-4dcc-bb29-bd19c6eb9601,ae2f0367-6bd2-4efb-8a76-09f0cd5aed36,39.15,2022-02-04 14:14:37
41,084c9f61-688b-4ad2-891a-01393bece6f4,b9d3cced-926a-4296-9e47-824f83ea488e,56.21,2022-08-02 21:15:02
42,fe34483c-dbce-414c-9005-4142a6bec4d6,07c9ca10-6dac-49f1-b77d-fbbf88e73e40,27.48,2022-12-04 17:45:37
43,37410340-654d-4211-848b-4bd98935b663,754ee674-b607-4f56-aca9-bb869dbaf73d,94.22,2022-08-12 04:27:56
44,78371420-001e-482e-ad0a-0248e0e245ed,240a0331-d805-4414-bb07-2300813bcbc2,33.42,2022-04-25 12:29:26
45,5de1a133-2492-490c-8ccd-4ea609036040,f622aa1c-2389-4c93-9a52-f69910599db8,25.93,2022-05-08 08:23:20
46,b0a55332-3816-4f46-8f46-a76ada48084a,6d6c3153-1d95-40f0-bf7c-0eac8ce975df,93.13,2022-11-21 11:50:06
47,2ae590ae-7a1c-4fa0-8250-9599586af0a6,15363ff2-ddc1-4352-9e27-7f98bc88b588,73.79,2022-02-26 08:08:53
48,e2650a3f-d04b-4d3f-9eab-e104d9a9db9e,e8c35495-ab7d-47fc-9d5d-d3812fe592f0,58.6,2022-08-17 09:10:57
49,dd83dbff-7e9f-4c2c-90c7-d65589ede93a,f97db0dd-8e65-49b2-ab29-05e4681724c4,99.46,2022-08-06 19:26:09
50,16aabb39-3701-415c-a000-6ac0feda8a61,14b89d8b-f0e6-4017-844c-35a06d2fd6dc,78.98,2022-10-11 06:19:54
51,a01410f0-4cab-44c9-9103-b138803cfbfa,20a66cd2-674c-447b-bffc-5ac240dcc720,35.24,2022-08-19 11:59:04
52,4bba90f3-6f0a-4d6f-84e0-084edf50e626,e60c505c-49e2-410a-a6ef-a0307eba14f5,32.27,2022-06-01 02:45:01
